created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,in_reply_to_screen_name
Wed Aug 06 15:50:14 +0000 2025,1953121445854245015,"💚 bumil gemoyku ketagihan bikin asam manis gess 🤭😂 Dan yap, selalu enak. Selamat makan malam",1,20,1,27,in,1331650559518990336,1953121445854245015,tanyakanrl,https://x.com/tanyakanrl/status/1953121445854245015,https://pbs.twimg.com/media/GxrhmqAWcAIV2Fq.jpg,Indonesia,
Wed Aug 06 15:45:53 +0000 2025,1953120349635359191,"Kegalauan tiap malam: laper tp gamau makan, tp laper, tp gamau makan. Berujung tidur menahan laper. Bangun2 tetep laper😂👍",0,0,0,0,in,285926931,1953120349635359191,nadhiagoce,https://x.com/nadhiagoce/status/1953120349635359191,,"Jakarta, Indonesia",
Wed Aug 06 15:45:15 +0000 2025,1953120190226677859,"jujur aku lapar kali malam’, seharian ini cuma makan sekali, dan aku takut untuk makan malam di jam segini..",0,1,0,0,in,1941905633378516992,1953120190226677859,lem0nchiild,https://x.com/lem0nchiild/status/1953120190226677859,,,
Wed Aug 06 15:44:15 +0000 2025,1953119938974990775,YEY MAKAN MALAM,0,0,0,0,in,717269552,1953119938974990775,darkyellowshine,https://x.com/darkyellowshine/status/1953119938974990775,,🇮🇩🇬🇧,
Wed Aug 06 15:41:04 +0000 2025,1953119137007583602,"@inuaaki TYYY URE SO SWEET MAXX!! tapi aku gabisa makan diatas jam 8, because my mom said its not good fomme bjirr😿😿 Kamu dah makan malam belumm?",0,0,0,0,in,1918725925627367425,1953111651080978816,stop__bsing,https://x.com/stop__bsing/status/1953119137007583602,,he/him,inuaaki
Wed Aug 06 15:35:53 +0000 2025,1953117832839086577,"Macam over ke kalau aku sapu spread roti malam ni untuk makan pagi esok? Pagi2 sumpah kalut gila sebab nak sampai ontime before 8, dgn jammed nya lagi ✋🏻😔",0,1,0,0,in,4767635395,1953117832839086577,xizucatwt,https://x.com/xizucatwt/status/1953117832839086577,,Selangor celup,
Wed Aug 06 15:34:24 +0000 2025,1953117462364602537,"Gatau deh yeol, aku lagi ga bisa mikir soalnya belom makan malam 😂",0,0,0,0,in,1159745875,1953117462364602537,MonikaaMorataa,https://x.com/MonikaaMorataa/status/1953117462364602537,,Asgard x Exoplanet ,
Wed Aug 06 15:33:55 +0000 2025,1953117340247417172,"indomie goreng pake telor di jam 10 malam, setelah dar der dor di rumah bertiga doang sama toddler 53 bulan dan 10 bulan sampe lupa makan dr sore.. pdhl udh dimasakin bude kangkung + telor balado tp mager ngukus nasi, lebih menggoda indomie telor 🤣",0,0,0,0,in,81763138,1953117340247417172,ratiehchandra,https://x.com/ratiehchandra/status/1953117340247417172,,yogyakarta,
Wed Aug 06 15:33:29 +0000 2025,1953117231128138169,@dongyooniie Tentang orang tuanya makan malam dan anaknya bikin masalah sampai org tuanya harus nyelesain masalah mereka dan ngobrolnya sambil makan malam kak 🤙,0,0,0,0,in,1189087288229154817,1953112743369670766,mijungwoo_,https://x.com/mijungwoo_/status/1953117231128138169,,,dongyooniie
Wed Aug 06 15:31:59 +0000 2025,1953116854307733959,Makan malam yang kemaleman...,0,0,0,0,in,1899768225250136064,1953116854307733959,toracano8,https://x.com/toracano8/status/1953116854307733959,https://pbs.twimg.com/media/GxrdaznawAA-llN.jpg,,
Wed Aug 06 15:29:58 +0000 2025,1953116346394231009,gara gara apis gue jadi percaya ada rumah makan padang siang malam…,0,3,0,1,in,1455420053784907778,1953116346394231009,nonurra,https://x.com/nonurra/status/1953116346394231009,,,
Wed Aug 06 15:27:30 +0000 2025,1953115722374365257,"Oiyaa sambil makan sambil nonton gose, habis magrib jg masih lanjut gose. Trs habis isya makan malam habis makan malam main assa hongsam udahannya paha pada biru semua saking semangat 🤣🤣😭😭😭",0,1,0,0,in,1510084978193088518,1953104231269114135,Dudiddamm,https://x.com/Dudiddamm/status/1953115722374365257,,,Dudiddamm
Wed Aug 06 15:25:21 +0000 2025,1953115184899162255,"Lanjut, pas ada yg minta buat rekomendasi makan malam,, tp menunya ada 🐖 Aku bilang ""Aku ngga (bisa) makan itu hehe"" ㄴ ""Aaa ada babinya"" (sambil mikir) ㄴ ""Kalo sapi? Daging sapi bisa?"" ""Iya, daging sapi boleh makan"" ㄴ ""kalo ayam"" ""Ayam boleh"" ㄴ ""Yaudh chikin kalo gitu"" 🤣🤣",0,0,1,1,in,1846452429736607744,1952984387282231535,neoljoaham11,https://x.com/neoljoaham11/status/1953115184899162255,,,neoljoaham11
Wed Aug 06 15:25:05 +0000 2025,1953115116834271436,Ya Allah gue cuma away lepas hp 1 jam aja buat makan malam udah ditelponin aja sampe no korea gue pun 😭😭,0,0,0,0,in,81746653,1953115116834271436,ggomi23,https://x.com/ggomi23/status/1953115116834271436,,"Seoul, Republic of Korea",
Wed Aug 06 15:24:51 +0000 2025,1953115056084009419,[🫧🐻‍❄️] 250806 ─ BUBBLE UPDATE Halo~! Latihannya sudah selesai! Kamu makan apa untuk makan siang?? Aku makan hamburger setelah sekian lama 😆 Rekomendasi menu makan malam hari ini adalah... Kare!! Kasi tahu aku juga kamu makan apa lagi~ㅋㅋㅋ Aku mau pergi rekaman sekarang!,0,0,0,2,in,1896047328525762560,1953115056084009419,nexz_IND,https://x.com/nexz_IND/status/1953115056084009419,,Indonesia,
Wed Aug 06 15:21:25 +0000 2025,1953114194615910742,makan malam,0,1,0,0,in,1889544366362136576,1953114194615910742,ihandoors,https://x.com/ihandoors/status/1953114194615910742,,onedoor,
Wed Aug 06 15:16:50 +0000 2025,1953113040653828112,bangunin gua jam 12 malam gua mau makan es duren yg ada di dada gua itu,1,0,0,0,in,1176330447812317184,1953113040653828112,kucingsaudagar,https://x.com/kucingsaudagar/status/1953113040653828112,,diinjek,
Wed Aug 06 15:16:06 +0000 2025,1953112855567606182,@ihaniblep MAKAN MALAM GUWA,0,0,0,0,in,1941502262125481984,1953111719410319386,kimsamhani,https://x.com/kimsamhani/status/1953112855567606182,,daengsung,ihaniblep
Wed Aug 06 15:16:03 +0000 2025,1953112842716262796,kalian makan malam tu stop di jam berapa guys ?,0,0,0,0,in,507662332,1953112842716262796,zDolliest,https://x.com/zDolliest/status/1953112842716262796,,marsileay!!!,
Wed Aug 06 15:14:59 +0000 2025,1953112575371297110,selamat makan malam anjay,0,0,0,0,in,1926585234750914560,1953112575371297110,taesanftmm,https://x.com/taesanftmm/status/1953112575371297110,https://pbs.twimg.com/media/GxrZiFZawAAwb6L.jpg,mdni,
Wed Aug 06 15:14:57 +0000 2025,1953112567678943690,"pengen jajan, pengen makan tpi dah malam 😩",0,0,0,0,in,507662332,1953112567678943690,zDolliest,https://x.com/zDolliest/status/1953112567678943690,,marsileay!!!,
Wed Aug 06 15:12:47 +0000 2025,1953112020653621280,I. Pemberian Makan Miso Jenis Pet: Kucing Tanggal dan Waktu Pemberian Makan: 06/08/25 - Malam Hari Adopter: Aozora Kenzo -----------------------------------------,0,1,0,0,in,2348893315,1953112020653621280,relsist,https://x.com/relsist/status/1953112020653621280,,魔法所 | 清明の心の中に.,
Wed Aug 06 15:11:35 +0000 2025,1953111719410319386,Makan malam ak hari ini,0,2,0,0,in,1940373562822635520,1953111719410319386,ihaniblep,https://x.com/ihaniblep/status/1953111719410319386,https://pbs.twimg.com/media/GxrYwaRawAULRyF.jpg,07z kren,
Wed Aug 06 15:11:04 +0000 2025,1953111587642064928,-rl rekomendasi makan malam selain bakso dan nasi goreng dong by,2,54,0,0,in,1245422978990362624,1953111587642064928,munvess,https://x.com/munvess/status/1953111587642064928,,,
Wed Aug 06 15:10:17 +0000 2025,1953111391574860151,GUNWOOK LITERALLY LIKE ME 😭🤣 CAKAP TAKNAK MAKAN SEKALI TGH MALAM BUKA PETI SEJUKKKK,0,0,0,2,in,1911377354892390401,1953111391574860151,woonhakkiie,https://x.com/woonhakkiie/status/1953111391574860151,https://pbs.twimg.com/amplify_video_thumb/1953110087486287872/img/NTOaRB3wqBqeQ671.jpg,gunwook’s heart,
Wed Aug 06 15:08:26 +0000 2025,1953110927336980940,"@_sigemes malam, jangan lupa bersih-bersih, makan, dan istirahat ya bubbb🫶🏻",0,0,0,0,in,3256807267,1953109924655055137,byCeann,https://x.com/byCeann/status/1953110927336980940,,1880,_sigemes
Wed Aug 06 15:07:45 +0000 2025,1953110753340510488,🚪aku lagi nunggu selcanya jae dengan diam 🐶tungguin ya siap makan malam,0,0,0,0,in,1926585234750914560,1953110753340510488,taesanftmm,https://x.com/taesanftmm/status/1953110753340510488,https://pbs.twimg.com/media/GxrX33pawAE1C3a.jpg,mdni,
Wed Aug 06 15:07:42 +0000 2025,1953110742791819483,skrg biar makan malam sedikit sudah eneg rasanya 🙂🙂🙂,0,0,0,0,in,68095085,1953110742791819483,strojberi,https://x.com/strojberi/status/1953110742791819483,,PLW,
Wed Aug 06 15:06:53 +0000 2025,1953110534058066041,Makan malam kali ini mengandung ari mata🥲,0,0,0,0,in,1697416602747305984,1953110534058066041,ztinaaaaaa,https://x.com/ztinaaaaaa/status/1953110534058066041,,,
Wed Aug 06 15:03:03 +0000 2025,1953109572610343003,"Kenapa ibuku nggak mau makan malam ya? Padahal pasta carbonara-ku hari ini tu enak banget lhoooo! Mana udah terlanjur bikin banyak banget pulak.😭😤 Aku aja momogi (mo mo lagi). Jadi begini ya rasanya jadi buibuk yang udah masak susah payah, namun nakkanaknya tidak antusias? 🥲",0,0,0,0,in,39248082,1953109572610343003,kletingmerah,https://x.com/kletingmerah/status/1953109572610343003,,Kerajaan Medang Kamulan,
Wed Aug 06 14:57:00 +0000 2025,1953108050652611064,"Seharian ga makan nasi, minum minuman bersoda, malam makan mie.",0,2,0,1,in,1855842460666298368,1953108050652611064,sayarajinnapas,https://x.com/sayarajinnapas/status/1953108050652611064,https://pbs.twimg.com/media/GxrVaXTawAAKKyU.jpg,malang,
Wed Aug 06 14:56:43 +0000 2025,1953107977441071309,"@777sidez Oh jelas sudah dong, sudah wangi. Kevin sudah mandi dan makan malam?",0,0,0,0,in,2288257136,1952996231204274462,phrotagonist,https://x.com/phrotagonist/status/1953107977441071309,,Narel A. Thalendra,777sidez
Wed Aug 06 14:56:19 +0000 2025,1953107876890755273,kenyang broooo tarik setengah dulu buat makan malam . cuss langsung ahh,0,0,0,0,in,1938138174154473473,1953107876890755273,Ligaplay88game,https://x.com/Ligaplay88game/status/1953107876890755273,https://pbs.twimg.com/media/GxrVGeobEAA48Rv.jpg,Bandung,
Wed Aug 06 14:55:35 +0000 2025,1953107691800543366,"@arcanojo AKU TADI DINNER PAKAI GEPREKKK (lagi). padahal kemarin malam juga makan geprek, geprek loml ‹3",0,1,0,0,in,1892021792988069889,1953082111533170888,NectarWisp,https://x.com/NectarWisp/status/1953107691800543366,,Canoine Moinya.,arcanojo
Wed Aug 06 14:48:51 +0000 2025,1953105998773928219,Nyiksa banget jir dari jam 11 rapat sampe malem.. And then tiba tiba red day dan gue belum makan dari pagi sampe MALAM samsek NONSTOP u bayangin PP jimbo-dps pegel pegel rasa perut laper dan sakit.. 😭😭 yaallah yarohman,0,0,0,0,in,1407668945419599891,1953105998773928219,cimin_o,https://x.com/cimin_o/status/1953105998773928219,,yoongi's,
Wed Aug 06 14:47:42 +0000 2025,1953105709874229464,@draakenryu ❝Oh. Syukurlah kalau begitu. Apakah Tuan sudah makan malam tadi?❞,0,0,0,0,in,1928343167763632128,1950587707677106639,be_lovedpinky,https://x.com/be_lovedpinky/status/1953105709874229464,,"Shibuya, Japan",draakenryu
Wed Aug 06 14:45:20 +0000 2025,1953105113632882848,udah makan malam belum moots?,0,10,0,1,in,2666355584,1953105113632882848,twirqly,https://x.com/twirqly/status/1953105113632882848,,she/her ; 24th.,
Wed Aug 06 14:42:46 +0000 2025,1953104467962089881,"🔥 PROMO GILA MIE GACOAN 🔥 Diskon s/d 50% di ShopeeFood ✨ 👉🏻Gas klaim kode voucher nya di sini:   Buruan checkout sebelum kehabisan, makan malam hari rabu jadi murah &amp; hemat banget🫶🏻😁 T. promotwt gaskuy wts voc grabfood gofood spay sfood",0,0,1,3,in,1763908149252403200,1953104467962089881,ccoooffey,https://x.com/ccoooffey/status/1953104467962089881,https://pbs.twimg.com/media/GxrSJlWawAMTV3b.jpg,,
Wed Aug 06 14:41:59 +0000 2025,1953104268593958998,"@inuaaki syukurlah, kirain masih kejebakk. asiknyaa, sudah makan malam? akupun lagi rebahan (nunggu ketiduran)",0,1,0,0,in,1894003191215423488,1953050521235013870,jeowngwoopark,https://x.com/jeowngwoopark/status/1953104268593958998,,"her, in both cranky and bubbly",inuaaki
Wed Aug 06 14:41:32 +0000 2025,1953104155972923826,ak lupa makan malam wwwwwwwww 😀😇 untung ada mie soalnya di tempatku masih hujan,0,0,0,0,in,1604100826364272640,1953104155972923826,kulaafoxglove,https://x.com/kulaafoxglove/status/1953104155972923826,,she/her,
Wed Aug 06 14:38:05 +0000 2025,1953103287580012828,@nneadyne kamu sudah makan malam belumm?,0,1,0,0,in,1693229699173163008,1953096262653256188,xilddup,https://x.com/xilddup/status/1953103287580012828,,,nneadyne
Wed Aug 06 14:32:42 +0000 2025,1953101934279512526,makan malam hari ini,0,0,0,0,in,1452871941593829376,1953101934279512526,hieyy1h,https://x.com/hieyy1h/status/1953101934279512526,https://pbs.twimg.com/media/GxrP21EbIAANybM.jpg,제로베이스원,
Wed Aug 06 14:32:12 +0000 2025,1953101809591173133,tiap pagi siang malam lagi ada di fase: hmmm makan apa yaaa? ( setelah 4 bulan di rumah terus mwehehe ),0,3,0,0,in,1376494709212782594,1953101809591173133,ccoquitlam,https://x.com/ccoquitlam/status/1953101809591173133,,,
Wed Aug 06 14:31:27 +0000 2025,1953101617299112040,"Salam baby @shfly3424 kalau boleh i nak hari-2 u send selfie you kat bubble macam ubat i kena makan 3x sehari , pagi petang siang malam so u kena hantar selfie 3x sehari 😔",0,0,0,1,in,773798213086314496,1953101617299112040,bskgrm09,https://x.com/bskgrm09/status/1953101617299112040,,,
Wed Aug 06 14:27:42 +0000 2025,1953100676617433186,Enaknyooo makan malam ini buatan cewe gua 🫶🏻,0,0,0,0,in,1803015569832288256,1953100676617433186,rusunero,https://x.com/rusunero/status/1953100676617433186,https://pbs.twimg.com/media/GxrOtYAbsAATfwT.jpg,Room full of pizzas,
Wed Aug 06 14:22:43 +0000 2025,1953099419685134487,@_ Sekarang Vin tinggal dulu sebentar ya teman-teman! Jangan lupa makan malam dan ikut GAnya. ;),0,0,0,0,in,1379671022,1953099419685134487,HugofHappiness,https://x.com/HugofHappiness/status/1953099419685134487,,NON EVENT. ,_
Wed Aug 06 14:21:32 +0000 2025,1953099122187354296,"Terlalu Berisik saat Pilih Menu Makan Malam, Dua Turis Tiongkok Ditusuk Pakai Pecahan Gelas di Sanur Bali",0,0,6,8,in,887743587579944960,1953099122187354296,OposisiCerdas,https://x.com/OposisiCerdas/status/1953099122187354296,,,
Wed Aug 06 14:20:40 +0000 2025,1953098904872075440,"ulang, kekurangan kostku : 1. water heater jam tertentu suka gabisa 2. kamar mandi pake tirai 3. lemari majapahit gede bgt makan tempat 4. kayu dip pan kasur lepas 5. g ada sinyal telkomsel samsek di kamar DOANG 6. wifi malam ngelag",0,0,0,0,in,1899699390874566657,1953098904872075440,bobomwi,https://x.com/bobomwi/status/1953098904872075440,,"Kota Surabaya, Jawa Timur",
Wed Aug 06 14:15:00 +0000 2025,1953097478326145094,@sstuffykay Hay lagi apa? Jangan lupa makan malam,0,0,0,0,in,1610106930105843713,1953088887422894237,Beokaepe,https://x.com/Beokaepe/status/1953097478326145094,,,sstuffykay
Wed Aug 06 14:12:10 +0000 2025,1953096765454074148,"Laaaappppaarrr tp klo makan malah gak nyaman :3 Dari segala pemicu gerdku kambuh, makan malam yg terlalu mepet jam tidur faktor utamanya wkwkw",0,0,0,1,in,213182792,1953096765454074148,fbyrnt,https://x.com/fbyrnt/status/1953096765454074148,,"Kota Surabaya, Jawa Timur",
Wed Aug 06 14:10:40 +0000 2025,1953096390051344839,"@CartesFourbe @PionLuGuang @PionChilde Otsu. Jangan lupa makan malam dan istirahat, trims hiburannya.",0,0,0,0,in,1885620494172672000,1953093716433928461,PionLancerCu,https://x.com/PionLancerCu/status/1953096390051344839,,,CartesFourbe
Wed Aug 06 14:08:22 +0000 2025,1953095810826289190,"@Noctisreds Siniin username Rosblok kamu aja 🫴🏻 Aku biasa main di map mendaki aja, sih—terkadang main Dead Rails dan GaG, sekarang lagi FOMO main 99 Nights juga! Makan nasi goreng lagi yuk malam ini…",0,0,0,0,in,3293399290,1952726299610431614,Graceflares,https://x.com/Graceflares/status/1953095810826289190,,{21/25} 📚,Noctisreds
Wed Aug 06 14:08:02 +0000 2025,1953095724213600330,"@lovizse Cava, bakalan makan malam gak?",0,1,0,0,in,1410906077911154689,1953070231511023874,uPapi,https://x.com/uPapi/status/1953095724213600330,,"MDNI. He, Joseph B. Ilario.",lovizse
Wed Aug 06 14:07:35 +0000 2025,1953095613945659461,"@veoids Bakalan makan malam gak, Jec?",0,0,0,0,in,1410906077911154689,1953070231511023874,uPapi,https://x.com/uPapi/status/1953095613945659461,,"MDNI. He, Joseph B. Ilario.",veoids
Wed Aug 06 14:06:45 +0000 2025,1953095404209262609,@bvloke Kinka makan malam apa?,0,1,0,0,in,1410906077911154689,1953070231511023874,uPapi,https://x.com/uPapi/status/1953095404209262609,,"MDNI. He, Joseph B. Ilario.",bvloke
Wed Aug 06 14:06:24 +0000 2025,1953095315789336776,udah makan malam dan super kenyang tapi harus ngejar kalori 😭,0,1,0,0,in,1498645338936455168,1953095315789336776,9394fm_,https://x.com/9394fm_/status/1953095315789336776,https://pbs.twimg.com/media/GxrJ1Z2bsAAc1DR.jpg,chaos swallowed up in love,
Wed Aug 06 13:57:28 +0000 2025,1953093065994121364,"Malam ini aku makan es 3, sop 2, sama sate gule 1 😮‍💨 Mantapp, enak banget 👍",0,0,0,0,in,1742178308190846976,1953093065994121364,BlankieAbbie,https://x.com/BlankieAbbie/status/1953093065994121364,,,
Wed Aug 06 13:56:33 +0000 2025,1953092837035393127,@Shinwyu Sudaaah! Tinggal makan malam yang belum. Kamu udah belum?,0,0,0,0,in,1127881626954780672,1949983666760765588,Riawoo,https://x.com/Riawoo/status/1953092837035393127,,NeighborKiddos ☆ BOYNEXTHRONE ,Shinwyu
Wed Aug 06 13:55:42 +0000 2025,1953092624283517275,makan malam,0,0,0,0,in,1852916442427256832,1953092624283517275,devvjsu,https://x.com/devvjsu/status/1953092624283517275,,any pronouns,
Wed Aug 06 13:55:16 +0000 2025,1953092513763639504,Sebelum makan malam mari maxwin dulu di slot gacorku 💋 📍Link main,0,0,0,0,in,3540761896,1953092513763639504,chovses,https://x.com/chovses/status/1953092513763639504,https://pbs.twimg.com/amplify_video_thumb/1953092325523243010/img/KustaqTH-IdmDxB3.jpg,medan,
Wed Aug 06 13:52:44 +0000 2025,1953091875193430321,@ihanangor hii aku lagi makan malam soto lamongan nih :3,0,1,0,0,in,1940344784641761280,1953086554811109425,miyuungjae,https://x.com/miyuungjae/status/1953091875193430321,,she 25↑ rps • queerphobic dni,ihanangor
Wed Aug 06 13:51:34 +0000 2025,1953091583773200727,"@aericanv Malam juga, jangan lupa makan ya kamu 🥰",0,1,0,0,in,3993676839,1953084858663899395,Leeasn_,https://x.com/Leeasn_/status/1953091583773200727,,"Parody, 2OO9.",aericanv
Wed Aug 06 13:51:32 +0000 2025,1953091571773284373,"@Niingie_ Malam juga, jangan lupa makan ya kamu 🥰",0,0,0,0,in,3993676839,1953084858663899395,Leeasn_,https://x.com/Leeasn_/status/1953091571773284373,,"Parody, 2OO9.",Niingie_
Wed Aug 06 13:51:28 +0000 2025,1953091557529100428,"@Ilufion Malam juga, jangan lupa makan ya kamu 🥰",0,0,0,0,in,3993676839,1953084858663899395,Leeasn_,https://x.com/Leeasn_/status/1953091557529100428,,"Parody, 2OO9.",Ilufion
Wed Aug 06 13:50:34 +0000 2025,1953091332249141736,"@imwsnter Malam juga, jangan lupa makan ya kamu 🥰",0,0,0,0,in,3380424628,1953084596557627747,fairhs,https://x.com/fairhs/status/1953091332249141736,,,imwsnter
Wed Aug 06 13:49:55 +0000 2025,1953091167144517828,Makan malam jam semene wkwkwkkwkwkw......,0,0,0,0,in,596482496,1953091167144517828,ncup_ayi,https://x.com/ncup_ayi/status/1953091167144517828,,south kalimantan,
Wed Aug 06 13:47:43 +0000 2025,1953090614486286685,DEMI ALLAH GUA BINGUNG MAU MAKAN MALAM APA 😭,0,2,0,2,in,825441728295424002,1953090614486286685,txtdrgugung,https://x.com/txtdrgugung/status/1953090614486286685,,Stamford Bridge,
Wed Aug 06 13:46:37 +0000 2025,1953090335607013665,Haha perangai Radwa tengah malam pun nak makan ayam... #ThariqRidzuwanHisTreasure #meerqeen,0,1,5,5,in,1161563154389671937,1953089140939214934,PuteriLindunga2,https://x.com/PuteriLindunga2/status/1953090335607013665,,"Kuala Lumpur City, Kuala Lumpu",PuteriLindunga2
Wed Aug 06 13:45:25 +0000 2025,1953090035676529009,Makan malam 😁🙏🏼,0,3,0,0,in,1317785853486198784,1953090035676529009,aezakmixhesoyam,https://x.com/aezakmixhesoyam/status/1953090035676529009,https://pbs.twimg.com/media/GxrFCCGawAAgAHz.jpg,Heaven,
Wed Aug 06 13:44:07 +0000 2025,1953089707417727193,"@asheayupe iyasi blm sebulan yah, dah makan malam belum ray",0,1,0,0,in,1837862931356393472,1953069910013419524,camereyo,https://x.com/camereyo/status/1953089707417727193,,read rentry byf,asheayupe
Wed Aug 06 13:42:53 +0000 2025,1953089394799190096,kabar buruk.. aku baru bisa masak samyangnya jumat karena besok selesai ngajar jam 8 malam (pasti males dah makan apa apa lagi),0,0,0,0,in,1780980938056585216,1953089394799190096,andromyday,https://x.com/andromyday/status/1953089394799190096,,minwon soonhoon,
Wed Aug 06 13:42:41 +0000 2025,1953089347822989464,@Janerubym Jane malam jgn lupa makan ya,0,1,0,0,in,2880839670,1953065533055877316,yescng,https://x.com/yescng/status/1953089347822989464,,committed.,Janerubym
Wed Aug 06 13:41:53 +0000 2025,1953089143942332448,"@ailesnoiru Sekarang sudah makan malam? Sama, sih, tadi aku sarapan sekalian makan siang.",0,1,0,0,in,1924259658048659456,1952905034427187424,rejdect,https://x.com/rejdect/status/1953089143942332448,,He. | Raymond Rhodes.,ailesnoiru
Wed Aug 06 13:41:48 +0000 2025,1953089124304380226,Sudahkah kalian makan es krim bersama pacar kalian di Rabu malam ini? (Abaikan hiasan pemula itu).,0,1,1,1,in,3014325656,1953089124304380226,utowpias,https://x.com/utowpias/status/1953089124304380226,https://pbs.twimg.com/media/GxrEK1NawAQAD57.jpg,Kak Abin's shining heart,
Wed Aug 06 13:40:42 +0000 2025,1953088848403067219,"@glttk0000 kayaknya telat kalo buat sarapan, aku buatin pasta buat makan malam yaa!",0,0,0,0,in,1834887713931378689,1952888619808768435,yeayrri,https://x.com/yeayrri/status/1953088848403067219,https://pbs.twimg.com/media/GxrD81sawAE6Wbs.jpg,nsa,glttk0000
Wed Aug 06 13:40:34 +0000 2025,1953088812722057582,"@1mdwn xixixi itungannya makan siang rangkap makan pagii, miann baru sempat balas yhh bubbb, jgn lupa makan malam 💖",0,0,0,0,in,1235197831905816577,1952955622737289350,aeseungchoi,https://x.com/aeseungchoi/status/1953088812722057582,,selective • caratland • 20+,1mdwn
